ACSSF,NY,060,00,0000054,,,,,36,005,08510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3600508510,"Bronx borough, Bronx County, New York",,,
ACSSF,NY,060,00,0000055,,,,,36,029,02000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3602902000,"Amherst town, Erie County, New York",,,
ACSSF,NY,060,00,0000056,,,,,36,029,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3602911000,"Buffalo city, Erie County, New York",,,
ACSSF,NY,060,00,0000057,,,,,36,029,15011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3602915011,"Cheektowaga town, Erie County, New York",,,
ACSSF,NY,060,00,0000058,,,,,36,029,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3602975000,"Tonawanda town, Erie County, New York",,,
ACSSF,NY,060,00,0000059,,,,,36,047,10022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3604710022,"Brooklyn borough, Kings County, New York",,,
ACSSF,NY,060,00,0000060,,,,,36,055,30290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3605530290,"Greece town, Monroe County, New York",,,
ACSSF,NY,060,00,0000061,,,,,36,055,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3605563000,"Rochester city, Monroe County, New York",,,
ACSSF,NY,060,00,0000062,,,,,36,059,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3605934000,"Hempstead town, Nassau County, New York",,,
ACSSF,NY,060,00,0000063,,,,,36,059,53000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3605953000,"North Hempstead town, Nassau County, New York",,,
ACSSF,NY,060,00,0000064,,,,,36,059,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3605956000,"Oyster Bay town, Nassau County, New York",,,
ACSSF,NY,060,00,0000065,,,,,36,061,44919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3606144919,"Manhattan borough, New York County, New York",,,
